//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
2880	2880	72	5125	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Gloves Excelent
2880	2881	82	5125	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Leather Gloves Warrior
2890	2890	72	4613	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Pants Excelent
2890	2891	82	4613	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Leather Pants Warrior
2890	2892	82	4613	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Leather Pants Anonymous
2900	2900	72	5637	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Boots Excelent
2900	2901	82	5637	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Leather Boots Warrior
2900	2902	82	5637	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Leather Boots Anonymous
2910	2910	74	3590	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Helm Excelent
2910	2911	84	3590	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Scale Helm Eplete
2910	2912	84	3590	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Scale Helm Berserker
2920	2920	74	4102	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Armor Excelent
2920	2921	84	4102	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Scale Armor Eplete
2920	2922	84	4102	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Scale Armor Berserker
2930	2930	74	4614	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Pants Excelent
2930	2931	84	4614	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Scale Pants Eplete
2930	2932	84	4614	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Scale Pants Berserker
2940	2940	74	5126	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Gloves Excelent
2940	2941	84	5126	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Scale Gloves Berserker
2950	2950	74	5638	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Boots Excelent
2950	2951	84	5638	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Scale Boots Berserker
2960	2960	76	3592	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Helm Excelent
2960	2961	86	3592	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Brass Helm Cloud
2970	2970	76	4104	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Armor Excelent
2970	2971	86	4104	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Brass Armor Garuda
2980	2980	76	5128	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Gloves Excelent
2980	2981	86	5128	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Brass Gloves Garuda
2990	2990	76	4616	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Pants Excelent
2990	2991	86	4616	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Brass Pants Garuda
2990	2992	86	4616	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Brass Pants Cloud
3000	3000	76	5640	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Boots Excelent
3000	3001	86	5640	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Brass Boots Garuda
3010	3010	78	3593	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Helm Excelent
3010	3011	88	3593	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Plate Helm Rave
3020	3020	78	4105	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Armor Excelent
3020	3021	88	4105	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Plate Armor Kantata
3020	3022	88	4105	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Plate Armor Rave
3030	3030	78	5129	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Gloves Excelent
3030	3031	88	5129	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Plate Gloves Kantata
3040	3040	78	4617	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Pants Excelent
3040	3041	88	4617	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Plate Pants Rave
3050	3050	78	5641	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Boots Excelent
3050	3051	88	5641	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Plate Boots Kantata
3060	3060	82	3600	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Helm Excelent
3070	3070	82	4112	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Armor Excelent
3080	3080	82	5136	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Gloves Excelent
3090	3090	82	4624	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Pants Excelent
3100	3100	82	5648	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Boots Excelent
3110	3110	84	3601	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Helm Excelent
3120	3120	84	4113	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Armor Excelent
3130	3130	84	5137	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Gloves Excelent
3140	3140	84	4625	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Pants Excelent
3150	3150	84	5649	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Boots Excelent
3160	3160	86	3605	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Helm Excelent
3170	3170	86	4117	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Armor Excelent
3180	3180	86	5141	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Gloves Excelent
3190	3190	86	4629	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Pants Excelent
3200	3200	86	5653	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Boots Excelent
3210	3210	90	3613	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Helm Excelent
3220	3220	90	4125	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Armor Excelent
3230	3230	90	5149	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Gloves Excelent
3240	3240	90	4637	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Pants Excelent
3250	3250	90	5661	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Boots Excelent
3260	3260	86	3618	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Helm Excelent
3270	3270	86	4130	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Armor Excelent
3280	3280	86	5154	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Gloves Excelent
3290	3290	86	4642	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Pants Excelent
3300	3300	86	5666	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Boots Excelent
3310	3310	100	3629	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan Helm Excelent
3320	3320	100	4141	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan Armor Excelent
3330	3330	100	5165	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan  Gloves Excelent
3340	3340	100	4653	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan  Pants Excelent
3350	3350	100	5677	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan Boots Excelent
3360	3360	100	3630	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Helm Excelent
3370	3370	100	4142	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Armor Excelent
3380	3380	100	5166	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Gloves Excelent
3390	3390	100	4654	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Pants Excelent
3400	3400	100	5678	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Boots Excelent
3410	3410	90	6147	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Spirits Full
3420	3420	90	6148	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Soul Full
3430	3430	90	6149	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Dragon Full
3440	3440	90	6150	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Darkness Full
3450	3450	90	6186	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wind of Despair Full
3460	3460	90	6193	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cloak of Warrior Full
3470	3470	90	6686	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cape of Lord Full
3480	3480	100	6180	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Storm Full
3490	3490	100	6181	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Eternal Full
3500	3500	100	6182	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Illusion Full
3510	3510	100	6183	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Ruin Full
3520	3520	100	6184	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cape of Emperor Full
3530	3530	100	6187	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Dimension Full
3540	3540	100	6194	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Lord of the Cape Full
3550	3550	800	6144	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Elf Full
3560	3560	800	6145	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Heaven Full
3570	3570	800	6146	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Satan Full
3580	3580	800	6185	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Curse Full
3590	3590	800	6279	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Small Cloak of Warrior Full
3600	3600	800	6274	15	0	1	7	31	0	0	0	255	255	255	255	255	255	0	// Small Cape of Lord Full
3610	3610	800	6660	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Dark Horse
3620	3620	800	6661	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Dark Raven
3630	3630	200	6720	0	0	0	7	0	0	0	0	255	255	255	255	255	255	0	// Demon
3640	3640	200	6721	0	0	0	7	0	0	0	0	255	255	255	255	255	255	0	// Spirit of Guardian
3650	3650	150	6723	0	0	0	7	0	0	0	0	255	255	255	255	255	255	0	// Pet Rudolf
3660	3660	100	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Devil Square Ticket
3670	3670	100	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Blood Castle Ticket
3680	3680	100	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Kalima Ticket
3690	3690	1000	6732	0	0	0	7	0	0	0	0	255	255	255	255	255	255	0	// Panda Ring
3700	3700	200	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Talisman of Item Protection (1 UN)
3720	3720	1000	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Skeleton Transformation Ring
3730	3730	500	7213	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Pumpkin of Luck (255 UN)
3740	3740	500	7214	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Jack O'Lantern Blessings (255 UN)
3750	3750	500	7215	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Jack O'Lantern Wrath (255 UN)
3760	3760	500	7216	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Jack O'Lantern Cry (255 UN)
3770	3770	500	7217	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Jack O'Lantern Food (255 UN)
3780	3780	500	7218	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	// Jack O'Lantern Drink (255 UN)
3790	3790	70	3586	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Helm Excelent
3790	3791	80	3586	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Pad Helm Apollo
3790	3792	80	3586	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Pad Helm Bernake
3800	3800	70	4098	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Armor Excelent
3800	3801	80	4098	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Pad Armor Apollo
3810	3810	70	5122	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Gloves Excelent
3810	3811	80	5122	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Pad Gloves Apollo
3820	3820	70	4610	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Pants Excelent
3820	3821	80	4610	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Pad Pants Apollo
3820	3822	80	4610	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Pad Pants Bernake
3830	3830	70	5634	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Boots Excelent
3830	3831	80	5634	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Pad Boots Bernake
3840	3840	80	3587	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Helm Excelent
3840	3841	90	3587	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Legendary Helm Anubis
3840	3842	90	3587	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Legendary Helm Enis
3850	3850	80	4099	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Armor Excelent
3850	3851	90	4099	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Legendary Armor Anubis
3850	3852	90	4099	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Legendary Armor Enis
3860	3860	80	5123	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Gloves Excelent
3860	3861	90	5123	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Legendary Gloves Anubis
3870	3870	80	4611	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Pants Excelent
3870	3871	90	4611	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Legendary Pants Enis
3880	3880	80	5635	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Boots Excelent
3880	3881	90	5635	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Legendary Boots Enis
3890	3890	72	3588	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Helm Excelent
3890	3891	82	3588	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Bone Helm Sylion
3900	3900	72	4100	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Armor Excelent
3900	3901	82	4100	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Bone Armor Evis
3900	3902	82	4100	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Bone Armor Sylion
3910	3910	72	4612	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Pants Excelent
3910	3911	82	4612	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Bone Pants Evis
3920	3920	72	5124	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Gloves Excelent
3920	3921	82	5124	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Bone Gloves Sylion
3930	3930	72	5636	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Boots Excelent
3930	3931	82	5636	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Bone Boots Evis
3930	3932	82	5636	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Bone Boots Sylion
3940	3940	74	3591	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Mask Excelent
3940	3941	84	3591	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sphinx Mask Heras
3950	3950	74	4103	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Armor Excelent
3950	3951	84	4103	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sphinx Armor Heras
3950	3952	84	4103	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Sphinx Armor Minet
3960	3960	74	5127	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Gloves Excelent
3960	3961	84	5127	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sphinx Gloves Heras
3970	3970	74	4615	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Pants Excelent
3970	3971	84	4615	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sphinx Pants Heras
3970	3972	84	4615	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Sphinx Pants Minet
3980	3980	74	5639	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Boots Excelent
3980	3981	84	5639	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sphinx Boots Heras
3980	3982	84	5639	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Sphinx Boots Minet
3990	3990	82	3602	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Helm Excelent
4000	4000	82	4114	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Armor Excelent
4010	4010	82	5138	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Gloves Excelent
4020	4020	82	4626	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Pants Excelent
4030	4030	82	5650	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Boots Excelent
4040	4040	84	3606	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Helm Excelent
4050	4050	84	4118	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Armor Excelent
4060	4060	84	5142	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Gloves Excelent
4070	4070	84	4630	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Pants Excelent
4080	4080	84	5654	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Boots Excelent
4090	4090	90	3614	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Helm Excelent
4100	4100	90	4126	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Armor Excelent
4110	4110	90	5150	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Gloves Excelent
4120	4120	90	4638	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Pants Excelent
4130	4130	90	5662	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Boots Excelent
4140	4140	86	3619	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Helm Excelent
4150	4150	86	4131	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Armor Excelent
4160	4160	86	5155	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Gloves Excelent
4170	4170	86	4643	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Pants Excelent
4180	4180	86	5667	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Boots Excelent
4190	4190	100	3636	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Helm Excelent
4200	4200	100	4148	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Armor Excelent
4210	4210	100	5172	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Gloves Excelent
4220	4220	100	4660	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Pants Excelent
4230	4230	100	5684	15	0	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Boots Excelent
4240	4240	70	3594	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Helm Excelent
4240	4241	80	3594	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Vine Helm Ceto
4240	4242	80	3594	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Vine Helm Drake
4250	4250	70	4106	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Armor Excelent
4250	4251	80	4106	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Vine Armor Drake
4260	4260	70	5130	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Gloves Excelent
4260	4261	80	5130	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Vine Gloves Ceto
4270	4270	70	4618	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Pants Excelent
4270	4271	80	4618	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Vine Pants Ceto
4270	4272	80	4618	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Vine Pants Drake
4280	4280	70	5642	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Boots Excelent
4280	4281	80	5642	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Vine Boots Ceto
4280	4282	80	5642	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Vine Boots Drake
4290	4290	72	3595	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Helm Excelent
4290	4291	82	3595	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Silk Helm Gaia
4300	4300	72	4107	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Armor Excelent
4300	4301	82	4107	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Silk Armor Gaia
4310	4310	72	5131	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Gloves Excelent
4310	4311	82	5131	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Silk Gloves Gaia
4310	4312	82	5131	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Silk Gloves Fase
4320	4320	72	4619	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Pants Excelent
4320	4321	82	4619	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Silk Pants Gaia
4320	4322	82	4619	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Silk Pants Fase
4330	4330	72	5643	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Boots Excelent
4330	4331	82	5643	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Silk Boots Fase
4340	4340	74	3596	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Helm Excelent
4340	4341	84	3596	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Wind Helm Odin
4350	4350	74	4108	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Armor Excelent
4350	4351	84	4108	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Wind Armor Odin
4360	4360	74	5132	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Gloves Excelent
4360	4361	84	5132	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Wind Gloves Odin
4370	4370	74	4620	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Pants Excelent
4370	4371	84	4620	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Wind Pants Odin
4370	4372	84	4620	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Wind Pants Elvian
4380	4380	74	5644	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Boots Excelent
4380	4381	84	5644	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Wind Boots Odin
4380	4382	84	5644	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Wind Boots Elvian
4390	4390	76	3597	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Helm Excelent
4390	4391	86	3597	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Spirit Helm Karis
4400	4400	76	4109	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Armor (1 UN)
4400	4401	86	4109	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Spirit Armor Argo
4410	4410	76	5133	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Gloves Excelent
4410	4411	86	5133	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Spirit Gloves Argo
4420	4420	76	4621	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Pants Excelent
4420	4421	86	4621	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Spirit Pants Argo
4420	4422	86	4621	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Spirit Pants Karis
4430	4430	76	5645	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Boots Excelent
4430	4431	86	5645	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Spirit Boots Karis
4440	4440	80	3598	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Helm Excelent
4440	4441	90	3598	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Guardian Helm Aruan
4450	4450	80	4110	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Armor Excelent
4450	4451	90	4110	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Guardian Armor Gywen
4450	4452	90	4110	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Guardian Armor Aruan
4460	4460	80	5134	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Gloves Excelent
4460	4461	90	5134	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Guardian Gloves Gywen
4470	4470	80	4622	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Pants Excelent
4470	4471	90	4622	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Guardian Pants Aruan
4480	4480	80	5646	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Boots Excelent
4480	4481	90	5646	15	0	1	7	63	5	0	0	255	255	255	255	255	255	0	// Guardian Boots Gywen
4480	4482	90	5646	15	0	1	7	63	10	0	0	255	255	255	255	255	255	0	// Guardian Boots Aruan
4490	4490	82	3603	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Helm Excelent
4500	4500	82	4115	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Armor Excelent
4510	4510	82	5139	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Gloves Excelent
4520	4520	82	4627	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Pants Excelent
4530	4530	82	5651	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Boots Excelent
4540	4540	84	3608	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Helm Excelent
4550	4550	84	4120	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Sprit Armor Excelent
