//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
35	111	111	1	508	84	0	1110	0	0	0	0	0	0	0	0	0	1110	0	0	0	0	0	0	0	0	0	// Hurricane Boots
35	112	112	1	508	90	0	1120	0	0	0	0	0	0	0	0	0	1120	0	0	0	0	0	0	0	0	0	// Volcano Armor
35	113	113	1	508	90	0	1130	0	0	0	0	0	0	0	0	0	1130	0	0	0	0	0	0	0	0	0	// Volcano Gloves
35	114	114	1	508	90	0	1140	0	0	0	0	0	0	0	0	0	1140	0	0	0	0	0	0	0	0	0	// Volcano Pants
35	115	115	1	508	90	0	1150	0	0	0	0	0	0	0	0	0	1150	0	0	0	0	0	0	0	0	0	// Volcano Boots
35	116	116	1	508	86	0	1160	0	0	0	0	0	0	0	0	0	1160	0	0	0	0	0	0	0	0	0	// Valiant Armor
35	117	117	1	508	86	0	1170	0	0	0	0	0	0	0	0	0	1170	0	0	0	0	0	0	0	0	0	// Valiant Gloves
35	118	118	1	508	86	0	1180	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	// Valiant Pants
35	119	119	1	508	86	0	1190	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	0	0	0	0	0	// Valiant Boots
35	120	120	1	508	100	0	1200	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	// Phantom Armor
35	121	121	1	508	100	0	1210	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	// Phantom  Gloves
35	122	122	1	508	100	0	1220	0	0	0	0	0	0	0	0	0	1220	0	0	0	0	0	0	0	0	0	// Phantom  Pants
35	123	123	1	508	100	0	1230	0	0	0	0	0	0	0	0	0	1230	0	0	0	0	0	0	0	0	0	// Phantom Boots
35	124	124	1	508	100	0	1240	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0	// Destroy Armor
35	125	125	1	508	100	0	1250	0	0	0	0	0	0	0	0	0	1250	0	0	0	0	0	0	0	0	0	// Destroy Gloves
35	126	126	1	508	100	0	1260	0	0	0	0	0	0	0	0	0	1260	0	0	0	0	0	0	0	0	0	// Destroy Pants
35	127	127	1	508	100	0	1270	0	0	0	0	0	0	0	0	0	1270	0	0	0	0	0	0	0	0	0	// Destroy Boots
36	193	193	1	508	80	0	1930	0	0	0	0	0	0	0	0	0	1930	0	0	0	0	0	0	0	0	0	// Sacred Helm
36	194	194	1	508	80	0	1940	0	0	0	0	0	0	0	0	0	1940	0	0	0	0	0	0	0	0	0	// Sacred Armor
36	195	195	1	508	80	0	1950	0	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	// Sacred Pants
36	196	196	1	508	80	0	1960	0	0	0	0	0	0	0	0	0	1960	0	0	0	0	0	0	0	0	0	// Sacred Boots
36	197	197	1	508	84	0	1970	0	0	0	0	0	0	0	0	0	1970	0	0	0	0	0	0	0	0	0	// Storm Hard Helm
36	198	198	1	508	84	0	1980	0	0	0	0	0	0	0	0	0	1980	0	0	0	0	0	0	0	0	0	// Storm Hard Armor
36	199	199	1	508	84	0	1990	0	0	0	0	0	0	0	0	0	1990	0	0	0	0	0	0	0	0	0	// Storm Hard Pants
36	200	200	1	508	84	0	2000	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	// Storm Hard Boots
36	201	201	1	508	86	0	2010	0	0	0	0	0	0	0	0	0	2010	0	0	0	0	0	0	0	0	0	// Piercing Helm
36	202	202	1	508	86	0	2020	0	0	0	0	0	0	0	0	0	2020	0	0	0	0	0	0	0	0	0	// Piercing Armor
36	203	203	1	508	86	0	2030	0	0	0	0	0	0	0	0	0	2030	0	0	0	0	0	0	0	0	0	// Piercing Pants
36	204	204	1	508	86	0	2040	0	0	0	0	0	0	0	0	0	2040	0	0	0	0	0	0	0	0	0	// Piercing Boots
36	205	205	1	508	90	0	2050	0	0	0	0	0	0	0	0	0	2050	0	0	0	0	0	0	0	0	0	// Phoenix Soul Helm
36	206	206	1	508	90	0	2060	0	0	0	0	0	0	0	0	0	2060	0	0	0	0	0	0	0	0	0	// Phoenix Soul Armor
36	207	207	1	508	90	0	2070	0	0	0	0	0	0	0	0	0	2070	0	0	0	0	0	0	0	0	0	// Phoenix Soul Pants
36	208	208	1	508	90	0	2080	0	0	0	0	0	0	0	0	0	2080	0	0	0	0	0	0	0	0	0	// Phoenix Soul Boots
37	128	128	1	508	76	0	1280	0	0	0	0	0	0	0	0	0	1280	0	0	0	0	0	0	0	0	0	// Light Plate Mask
37	129	129	1	508	76	0	1290	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	0	0	// Light Plate Armor
37	130	130	1	508	76	0	1300	0	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0	// Light Plate Gloves
37	131	131	1	508	76	0	1310	0	0	0	0	0	0	0	0	0	1310	0	0	0	0	0	0	0	0	0	// Light Plate Pants
37	132	132	1	508	76	0	1320	0	0	0	0	0	0	0	0	0	1320	0	0	0	0	0	0	0	0	0	// Light Plate Boots
37	133	133	1	508	80	0	1330	0	0	0	0	0	0	0	0	0	1330	0	0	0	0	0	0	0	0	0	// Adamantine Mask
37	134	134	1	508	80	0	1340	0	0	0	0	0	0	0	0	0	1340	0	0	0	0	0	0	0	0	0	// Adamantine Armor
37	135	135	1	508	80	0	1350	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	// Adamantine Pants
37	136	136	1	508	80	0	1360	0	0	0	0	0	0	0	0	0	1360	0	0	0	0	0	0	0	0	0	// Adamantine Gloves
37	137	137	1	508	80	0	1370	0	0	0	0	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	// Adamantine Boots
37	138	138	1	508	82	0	1380	0	0	0	0	0	0	0	0	0	1380	0	0	0	0	0	0	0	0	0	// Dark Steel Mask
37	139	139	1	508	82	0	1390	0	0	0	0	0	0	0	0	0	1390	0	0	0	0	0	0	0	0	0	// Dark Steel Armor
37	140	140	1	508	82	0	1400	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	// Dark Steel Gloves
37	141	141	1	508	82	0	1410	0	0	0	0	0	0	0	0	0	1410	0	0	0	0	0	0	0	0	0	// Dark Steel Pants
37	142	142	1	508	82	0	1420	0	0	0	0	0	0	0	0	0	1420	0	0	0	0	0	0	0	0	0	// Dark Steel Boots
37	143	143	1	508	84	0	1430	0	0	0	0	0	0	0	0	0	1430	0	0	0	0	0	0	0	0	0	// Dark Master Mask
37	144	144	1	508	84	0	1440	0	0	0	0	0	0	0	0	0	1440	0	0	0	0	0	0	0	0	0	// Dark Master Armor
37	145	145	1	508	84	0	1450	0	0	0	0	0	0	0	0	0	1450	0	0	0	0	0	0	0	0	0	// Dark Master Gloves
37	146	146	1	508	84	0	1460	0	0	0	0	0	0	0	0	0	1460	0	0	0	0	0	0	0	0	0	// Dark Master Pants
37	147	147	1	508	84	0	1470	0	0	0	0	0	0	0	0	0	1470	0	0	0	0	0	0	0	0	0	// Dark Master Boots
37	148	148	1	508	90	0	1480	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	0	0	0	0	0	// Sunlight Mask
37	149	149	1	508	90	0	1490	0	0	0	0	0	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	// Sunlight Armor
37	150	150	1	508	90	0	1500	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	// Sunlight Gloves
37	151	151	1	508	90	0	1510	0	0	0	0	0	0	0	0	0	1510	0	0	0	0	0	0	0	0	0	// Sunlight Pants
37	152	152	1	508	90	0	1520	0	0	0	0	0	0	0	0	0	1520	0	0	0	0	0	0	0	0	0	// Sunlight Boots
37	153	153	1	508	86	0	1530	0	0	0	0	0	0	0	0	0	1530	0	0	0	0	0	0	0	0	0	// Glorious Mask
37	154	154	1	508	86	0	1540	0	0	0	0	0	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	// Glorious Armor
37	155	155	1	508	86	0	1550	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	// Glorious Gloves
37	156	156	1	508	86	0	1560	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	0	0	// Glorious Pants
37	157	157	1	508	86	0	1570	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	// Glorious Boots
37	158	158	1	508	100	0	1580	0	0	0	0	0	0	0	0	0	1580	0	0	0	0	0	0	0	0	0	// Royal Mask
37	159	159	1	508	100	0	1590	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	0	// Royal Armor
37	160	160	1	508	100	0	1600	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	// Royal Gloves
37	161	161	1	508	100	0	1610	0	0	0	0	0	0	0	0	0	1610	0	0	0	0	0	0	0	0	0	// Royal Pants
37	162	162	1	508	100	0	1620	0	0	0	0	0	0	0	0	0	1620	0	0	0	0	0	0	0	0	0	// Royal Boots
38	209	209	1	508	100	0	2090	0	0	0	0	0	0	0	0	0	2090	0	0	0	0	0	0	0	0	0	// Lucky Scale Helm
38	210	210	1	508	100	0	2100	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	// Lucky Scale Armor
38	211	211	1	508	100	0	2110	0	0	0	0	0	0	0	0	0	2110	0	0	0	0	0	0	0	0	0	// Lucky Scale Gloves
38	212	212	1	508	100	0	2120	0	0	0	0	0	0	0	0	0	2120	0	0	0	0	0	0	0	0	0	// Lucky Scale Pants
38	213	213	1	508	100	0	2130	0	0	0	0	0	0	0	0	0	2130	0	0	0	0	0	0	0	0	0	// Lucky Scale Boots
38	214	214	1	508	100	0	2140	0	0	0	0	0	0	0	0	0	2140	0	0	0	0	0	0	0	0	0	// Lucky Silk Helm
38	215	215	1	508	100	0	2150	0	0	0	0	0	0	0	0	0	2150	0	0	0	0	0	0	0	0	0	// Lucky Silk Armor
38	216	216	1	508	100	0	2160	0	0	0	0	0	0	0	0	0	2160	0	0	0	0	0	0	0	0	0	// Lucky Silk Gloves
38	217	217	1	508	100	0	2170	0	0	0	0	0	0	0	0	0	2170	0	0	0	0	0	0	0	0	0	// Lucky Silk Pants
38	218	218	1	508	100	0	2180	0	0	0	0	0	0	0	0	0	2180	0	0	0	0	0	0	0	0	0	// Lucky Silk Boots
38	219	219	1	508	100	0	2190	0	0	0	0	0	0	0	0	0	2190	0	0	0	0	0	0	0	0	0	// Lucky Sphinx Helm
38	220	220	1	508	100	0	2200	0	0	0	0	0	0	0	0	0	2200	0	0	0	0	0	0	0	0	0	// Lucky Sphinx Armor
38	221	221	1	508	100	0	2210	0	0	0	0	0	0	0	0	0	2210	0	0	0	0	0	0	0	0	0	// Lucky Sphinx Gloves
38	222	222	1	508	100	0	2220	0	0	0	0	0	0	0	0	0	2220	0	0	0	0	0	0	0	0	0	// Lucky Sphinx Pants
38	223	223	1	508	100	0	2230	0	0	0	0	0	0	0	0	0	2230	0	0	0	0	0	0	0	0	0	// Lucky Sphinx Boots
38	224	224	1	508	100	0	2240	0	0	0	0	0	0	0	0	0	2240	0	0	0	0	0	0	0	0	0	// Lucky Violent Wind Helm
38	225	225	1	508	100	0	2250	0	0	0	0	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	// Lucky Violent Wind Armor
38	226	226	1	508	100	0	2260	0	0	0	0	0	0	0	0	0	2260	0	0	0	0	0	0	0	0	0	// Lucky Violent Wind Gloves
38	227	227	1	508	100	0	2270	0	0	0	0	0	0	0	0	0	2270	0	0	0	0	0	0	0	0	0	// Lucky Violent Wind Pants
38	228	228	1	508	100	0	2280	0	0	0	0	0	0	0	0	0	2280	0	0	0	0	0	0	0	0	0	// Lucky Violent Wind Boots
38	229	229	1	508	100	0	2290	0	0	0	0	0	0	0	0	0	2290	0	0	0	0	0	0	0	0	0	// Lucky Dark Soul Helm
38	230	230	1	508	100	0	2300	0	0	0	0	0	0	0	0	0	2300	0	0	0	0	0	0	0	0	0	// Lucky Dark Soul Armor
38	231	231	1	508	100	0	2310	0	0	0	0	0	0	0	0	0	2310	0	0	0	0	0	0	0	0	0	// Lucky Dark Soul Gloves
38	232	232	1	508	100	0	2320	0	0	0	0	0	0	0	0	0	2320	0	0	0	0	0	0	0	0	0	// Lucky Dark Soul Pants
38	233	233	1	508	100	0	2330	0	0	0	0	0	0	0	0	0	2330	0	0	0	0	0	0	0	0	0	// Lucky Dark Soul Boots
38	234	234	1	508	100	0	2340	0	0	0	0	0	0	0	0	0	2340	0	0	0	0	0	0	0	0	0	// Lucky Dragon Helm
38	235	235	1	508	100	0	2350	0	0	0	0	0	0	0	0	0	2350	0	0	0	0	0	0	0	0	0	// Lucky Dragon Armor
38	236	236	1	508	100	0	2360	0	0	0	0	0	0	0	0	0	2360	0	0	0	0	0	0	0	0	0	// Lucky Dragon Gloves
38	237	237	1	508	100	0	2370	0	0	0	0	0	0	0	0	0	2370	0	0	0	0	0	0	0	0	0	// Lucky Dragon Pants
38	238	238	1	508	100	0	2380	0	0	0	0	0	0	0	0	0	2380	0	0	0	0	0	0	0	0	0	// Lucky Dragon Boots
38	239	239	1	508	100	0	2390	0	0	0	0	0	0	0	0	0	2390	0	0	0	0	0	0	0	0	0	// Lucky Guardian Helm
38	240	240	1	508	100	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	// Lucky Guardian Armor
38	241	241	1	508	100	0	2410	0	0	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	// Lucky Guardian Gloves
38	242	242	1	508	100	0	2420	0	0	0	0	0	0	0	0	0	2420	0	0	0	0	0	0	0	0	0	// Lucky Guardian Pants
38	243	243	1	508	100	0	2430	0	0	0	0	0	0	0	0	0	2430	0	0	0	0	0	0	0	0	0	// Lucky Guardian Boots
38	244	244	1	508	100	0	2440	0	0	0	0	0	0	0	0	0	2440	0	0	0	0	0	0	0	0	0	// Lucky Legendary Helm
38	245	245	1	508	100	0	2450	0	0	0	0	0	0	0	0	0	2450	0	0	0	0	0	0	0	0	0	// Lucky Legendary Armor
38	246	246	1	508	100	0	2460	0	0	0	0	0	0	0	0	0	2460	0	0	0	0	0	0	0	0	0	// Lucky Legendary Gloves
38	247	247	1	508	100	0	2470	0	0	0	0	0	0	0	0	0	2470	0	0	0	0	0	0	0	0	0	// Lucky Legendary Pants
38	248	248	1	508	100	0	2480	0	0	0	0	0	0	0	0	0	2480	0	0	0	0	0	0	0	0	0	// Lucky Legendary Boots
38	249	249	1	508	100	0	2490	0	0	0	0	0	0	0	0	0	2490	0	0	0	0	0	0	0	0	0	// Lucky Red Wing Helm
38	250	250	1	508	100	0	2500	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	// Lucky Red Wing Armor
38	251	251	1	508	100	0	2510	0	0	0	0	0	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	// Lucky Red Wing Gloves
38	252	252	1	508	100	0	2520	0	0	0	0	0	0	0	0	0	2520	0	0	0	0	0	0	0	0	0	// Lucky Red Wing Pants
38	253	253	1	508	100	0	2530	0	0	0	0	0	0	0	0	0	2530	0	0	0	0	0	0	0	0	0	// Lucky Red Wing Boots
38	254	254	1	508	100	0	2540	0	0	0	0	0	0	0	0	0	2540	0	0	0	0	0	0	0	0	0	// Lucky Atlans Armor
38	255	255	1	508	100	0	2550	0	0	0	0	0	0	0	0	0	2550	0	0	0	0	0	0	0	0	0	// Lucky Atlans Gloves
38	256	256	1	508	100	0	2560	0	0	0	0	0	0	0	0	0	2560	0	0	0	0	0	0	0	0	0	// Lucky Atlans Pants
38	257	257	1	508	100	0	2570	0	0	0	0	0	0	0	0	0	2570	0	0	0	0	0	0	0	0	0	// Lucky Atlans Boots
38	258	258	1	508	100	0	2580	0	0	0	0	0	0	0	0	0	2580	0	0	0	0	0	0	0	0	0	// Lucky Storm Hard Helm
38	259	259	1	508	100	0	2590	0	0	0	0	0	0	0	0	0	2590	0	0	0	0	0	0	0	0	0	// Lucky Storm Hard Armor
38	260	260	1	508	100	0	2600	0	0	0	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	// Lucky Storm Hard Pants
38	261	261	1	508	100	0	2610	0	0	0	0	0	0	0	0	0	2610	0	0	0	0	0	0	0	0	0	// Lucky Storm Hard Boots
38	262	262	1	508	50	0	2620	0	0	0	0	0	0	0	0	0	2620	0	0	0	0	0	0	0	0	0	// Jewel of Elevation
38	263	263	1	508	50	0	2630	0	0	0	0	0	0	0	0	0	2630	0	0	0	0	0	0	0	0	0	// Jewel of Extension
39	341	341	1	508	90	0	3410	0	0	0	0	0	0	0	0	0	3410	0	0	0	0	0	0	0	0	0	// Wings of Spirits
39	342	342	1	508	90	0	3420	0	0	0	0	0	0	0	0	0	3420	0	0	0	0	0	0	0	0	0	// Wings of Soul
39	343	343	1	508	90	0	3430	0	0	0	0	0	0	0	0	0	3430	0	0	0	0	0	0	0	0	0	// Wings of Dragon
39	344	344	1	508	90	0	3440	0	0	0	0	0	0	0	0	0	3440	0	0	0	0	0	0	0	0	0	// Wings of Darkness
39	345	345	1	508	90	0	3450	0	0	0	0	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	// Wind of Despair
39	346	346	1	508	90	0	3460	0	0	0	0	0	0	0	0	0	3460	0	0	0	0	0	0	0	0	0	// Cloak of Warrior
39	347	347	1	508	90	0	3470	0	0	0	0	0	0	0	0	0	3470	0	0	0	0	0	0	0	0	0	// Cape of Lord
39	348	348	1	508	100	0	3480	0	0	0	0	0	0	0	0	0	3480	0	0	0	0	0	0	0	0	0	// Wing of Storm
39	349	349	1	508	100	0	3490	0	0	0	0	0	0	0	0	0	3490	0	0	0	0	0	0	0	0	0	// Wing of Eternal
39	350	350	1	508	100	0	3500	0	0	0	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	// Wing of Illusion
39	351	351	1	508	100	0	3510	0	0	0	0	0	0	0	0	0	3510	0	0	0	0	0	0	0	0	0	// Wing of Ruin
39	352	352	1	508	100	0	3520	0	0	0	0	0	0	0	0	0	3520	0	0	0	0	0	0	0	0	0	// Cape of Emperor
39	353	353	1	508	100	0	3530	0	0	0	0	0	0	0	0	0	3530	0	0	0	0	0	0	0	0	0	// Wing of Dimension
39	354	354	1	508	100	0	3540	0	0	0	0	0	0	0	0	0	3540	0	0	0	0	0	0	0	0	0	// Lord of the Cape
40	264	264	1	508	50	0	2640	0	0	0	0	0	0	0	0	0	2640	0	0	0	0	0	0	0	0	0	// Ring of Ice
40	265	265	1	508	50	0	2650	0	0	0	0	0	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	// Ring of Poison
40	266	266	1	508	60	0	2660	0	0	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	0	0	// Pendant of Lighting
40	267	267	1	508	60	0	2670	0	0	0	0	0	0	0	0	0	2670	0	0	0	0	0	0	0	0	0	// Pendant of Fire
40	268	268	1	508	50	0	2680	0	0	0	0	0	0	0	0	0	2680	0	0	0	0	0	0	0	0	0	// Ring of Fire
40	269	269	1	508	50	0	2690	0	0	0	0	0	0	0	0	0	2690	0	0	0	0	0	0	0	0	0	// Ring of Earth
40	270	270	1	508	50	0	2700	0	0	0	0	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	// Ring of Wind
40	271	271	1	508	50	0	2710	0	0	0	0	0	0	0	0	0	2710	0	0	0	0	0	0	0	0	0	// Ring of Magic
40	272	272	1	508	60	0	2720	0	0	0	0	0	0	0	0	0	2720	0	0	0	0	0	0	0	0	0	// Pendant of Ice
40	273	273	1	508	60	0	2730	0	0	0	0	0	0	0	0	0	2730	0	0	0	0	0	0	0	0	0	// Pendant of Wind
40	274	274	1	508	60	0	2740	0	0	0	0	0	0	0	0	0	2740	0	0	0	0	0	0	0	0	0	// Pendant of Water
40	275	275	1	508	60	0	2750	0	0	0	0	0	0	0	0	0	2750	0	0	0	0	0	0	0	0	0	// Pendant of Ability
41	479	479	1	508	70	0	4790	0	0	0	0	0	0	0	0	0	4790	0	0	0	0	0	0	0	0	0	// Kris
41	480	480	1	508	65	0	4800	0	0	0	0	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	// Short Sword
41	481	481	1	508	68	0	4810	0	0	0	0	0	0	0	0	0	4810	0	0	0	0	0	0	0	0	0	// Rapier
41	482	482	1	508	68	0	4820	0	0	0	0	0	0	0	0	0	4820	0	0	0	0	0	0	0	0	0	// Katana
41	483	483	1	508	68	0	4830	0	0	0	0	0	0	0	0	0	4830	0	0	0	0	0	0	0	0	0	// Sword of Assassin
41	484	484	1	508	68	0	4840	0	0	0	0	0	0	0	0	0	4840	0	0	0	0	0	0	0	0	0	// Blade
41	485	485	1	508	70	0	4850	0	0	0	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	// Gladius
41	486	486	1	508	70	0	4860	0	0	0	0	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	// Falchion
41	487	487	1	508	70	0	4870	0	0	0	0	0	0	0	0	0	4870	0	0	0	0	0	0	0	0	0	// Serpent Sword
41	488	488	1	508	71	0	4880	0	0	0	0	0	0	0	0	0	4880	0	0	0	0	0	0	0	0	0	// Sword of Salamander
41	489	489	1	508	72	0	4890	0	0	0	0	0	0	0	0	0	4890	0	0	0	0	0	0	0	0	0	// Light Saber
41	490	490	1	508	73	0	4900	0	0	0	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	// Legendary Sword
41	491	491	1	508	74	0	4910	0	0	0	0	0	0	0	0	0	4910	0	0	0	0	0	0	0	0	0	// Heliacal Sword
41	492	492	1	508	75	0	4920	0	0	0	0	0	0	0	0	0	4920	0	0	0	0	0	0	0	0	0	// Double Blade
41	493	493	1	508	75	0	4930	0	0	0	0	0	0	0	0	0	4930	0	0	0	0	0	0	0	0	0	// Lighting Sword
41	494	494	1	508	75	0	4940	0	0	0	0	0	0	0	0	0	4940	0	0	0	0	0	0	0	0	0	// Giant Sword
41	495	495	1	508	77	0	4950	0	0	0	0	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	// Sword of Destruction
41	496	496	1	508	80	0	4960	0	0	0	0	0	0	0	0	0	4960	0	0	0	0	0	0	0	0	0	// Dark Breaker
41	497	497	1	508	80	0	4970	0	0	0	0	0	0	0	0	0	4970	0	0	0	0	0	0	0	0	0	// Thunder Blade
41	498	498	1	508	80	0	4980	0	0	0	0	0	0	0	0	0	4980	0	0	0	0	0	0	0	0	0	// Divine Sword of Archangel
41	499	499	1	508	83	0	4990	0	0	0	0	0	0	0	0	0	4990	0	0	0	0	0	0	0	0	0	// Knight Blade
41	500	500	1	508	83	0	5000	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	// Dark Reign Blade
41	501	501	1	508	90	0	5010	0	0	0	0	0	0	0	0	0	5010	0	0	0	0	0	0	0	0	0	// Bone Blade
41	502	502	1	508	90	0	5020	0	0	0	0	0	0	0	0	0	5020	0	0	0	0	0	0	0	0	0	// Explosion Blade
41	503	503	1	508	85	0	5030	0	0	0	0	0	0	0	0	0	5030	0	0	0	0	0	0	0	0	0	// Daybreak
41	504	504	1	508	87	0	5040	0	0	0	0	0	0	0	0	0	5040	0	0	0	0	0	0	0	0	0	// Sword Dancer
41	505	505	1	508	100	0	5050	0	0	0	0	0	0	0	0	0	5050	0	0	0	0	0	0	0	0	0	// Flameberge
41	506	506	1	508	100	0	5060	0	0	0	0	0	0	0	0	0	5060	0	0	0	0	0	0	0	0	0	// Sword Breaker
41	507	507	1	508	100	0	5070	0	0	0	0	0	0	0	0	0	5070	0	0	0	0	0	0	0	0	0	// Rune Bastard Sword
41	508	508	1	508	85	0	5080	0	0	0	0	0	0	0	0	0	5080	0	0	0	0	0	0	0	0	0	// Rune Blade
42	509	509	1	508	75	0	5090	0	0	0	0	0	0	0	0	0	5090	0	0	0	0	0	0	0	0	0	// Sacred Glove
42	510	510	1	508	80	0	5100	0	0	0	0	0	0	0	0	0	5100	0	0	0	0	0	0	0	0	0	// Holly Storm Claws
42	511	511	1	508	85	0	5110	0	0	0	0	0	0	0	0	0	5110	0	0	0	0	0	0	0	0	0	// Piercing Glove
42	512	512	1	508	90	0	5120	0	0	0	0	0	0	0	0	0	5120	0	0	0	0	0	0	0	0	0	// Phoenix Soul Star
43	513	513	1	508	65	0	5130	0	0	0	0	0	0	0	0	0	5130	0	0	0	0	0	0	0	0	0	// Small Axe
43	514	514	1	508	66	0	5140	0	0	0	0	0	0	0	0	0	5140	0	0	0	0	0	0	0	0	0	// Hand Axe
43	515	515	1	508	67	0	5150	0	0	0	0	0	0	0	0	0	5150	0	0	0	0	0	0	0	0	0	// Double Axe
43	516	516	1	508	68	0	5160	0	0	0	0	0	0	0	0	0	5160	0	0	0	0	0	0	0	0	0	// Tomahawk
43	517	517	1	508	75	0	5170	0	0	0	0	0	0	0	0	0	5170	0	0	0	0	0	0	0	0	0	// Elven Axe
43	518	518	1	508	72	0	5180	0	0	0	0	0	0	0	0	0	5180	0	0	0	0	0	0	0	0	0	// Battle Axe
43	519	519	1	508	73	0	5190	0	0	0	0	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	// Nikea Axe
43	520	520	1	508	75	0	5200	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	0	0	// Larkan Axe
43	521	521	1	508	75	0	5210	0	0	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	// Crescent Axe
44	522	522	1	508	68	0	5220	0	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	0	0	0	0	// Mace
44	523	523	1	508	70	0	5230	0	0	0	0	0	0	0	0	0	5230	0	0	0	0	0	0	0	0	0	// Morning Star
44	524	524	1	508	72	0	5240	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	0	0	0	0	0	// Flail
44	525	525	1	508	73	0	5250	0	0	0	0	0	0	0	0	0	5250	0	0	0	0	0	0	0	0	0	// Great Hammer
44	526	526	1	508	80	0	5260	0	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	0	0	0	// Crystal Morning Star
44	527	527	1	508	85	0	5270	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	0	0	0	0	// Crystal Sword
44	528	528	1	508	82	0	5280	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	0	// Chaos Dragon Axe
44	529	529	1	508	87	0	5290	0	0	0	0	0	0	0	0	0	5290	0	0	0	0	0	0	0	0	0	// Elemental Mace
44	530	530	1	508	73	0	5300	0	0	0	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	// Battle Scepter
44	531	531	1	508	75	0	5310	0	0	0	0	0	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	// Master Scepter
44	532	532	1	508	77	0	5320	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	// Great Scepter
44	533	533	1	508	80	0	5330	0	0	0	0	0	0	0	0	0	5330	0	0	0	0	0	0	0	0	0	// Lord Scepter
44	534	534	1	508	81	0	5340	0	0	0	0	0	0	0	0	0	5340	0	0	0	0	0	0	0	0	0	// Great Lord Scepter
44	535	535	1	508	83	0	5350	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	// Divine Scepter of Archangel
44	536	536	1	508	87	0	5360	0	0	0	0	0	0	0	0	0	5360	0	0	0	0	0	0	0	0	0	// Soleil Sceptor
